,department_Human Resources,department_Research & Development,department_Sales,educationfield_Human Resources,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,gender_Female,gender_Male,jobrole_Healthcare Representative,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,maritalstatus_Divorced,maritalstatus_Married,maritalstatus_Single,education,joblevel,stockoptionlevel,environmentsatisfaction,worklifebalance,jobsatisfaction,jobinvolvement,performancerating,businesstravel,age,distancefromhome,monthlyincome,numcompaniesworked,percentsalaryhike,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,mean_time,attrition
1141,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,2,0,4,2,1,3,3,2.0,23,2,61790,1,11,1,3,1,1,0,7.348496207050277,1
1142,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,0,1,3,4,3,3,1.0,36,24,61200,0,19,10,2,9,3,4,7.604719991075277,0
1143,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,4,3,2,2,3,2.0,36,16,105960,7,15,18,3,4,0,2,7.4345861222666665,0
1144,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,2,3,2,4,0.0,56,8,54670,1,20,13,6,13,1,9,6.116209281570555,0
1145,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,2,1,2,3,2,4,1.0,42,17,99980,5,24,24,3,22,4,14,7.250295626952222,0
1146,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,2,1,4,1,3,3,4,1.0,56,10,40780,8,24,14,3,10,9,8,6.327618250780833,1
1147,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,3,2,4,3,1.0,41,13,109200,0,15,21,3,20,0,10,7.361492637215277,0
1148,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,1,4,3,3,3,3,1.0,34,1,62320,1,13,8,3,8,1,7,6.820216421240278,0
1149,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,4,3,3,0.0,36,1,132470,1,14,15,3,15,11,11,7.058837572512222,0
1150,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5,1,0,3,3,2,3,3,1.0,41,1,40810,2,13,14,3,5,0,4,6.835493083444722,0
1151,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,0,4,3,1,3,3,1.0,32,9,57690,1,11,4,3,4,1,2,6.3471485943775,0
1152,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,1,3,3,4,3,3,1.0,35,16,23940,1,16,9,3,9,1,7,9.914504685408057,0
1153,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,1,3,4,2,4,1.0,38,23,39040,1,22,10,3,10,1,9,6.6840885765283335,0
1154,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,2,3,3,2,3,2.0,50,4,167990,7,14,12,2,6,0,1,6.7746240517625,1
1155,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,2,2,4,2,3,1.0,36,22,29500,4,14,8,1,6,0,0,5.899135430611111,0
1156,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,4,3,3,4,3,1.0,45,24,36290,8,16,8,2,5,0,1,5.588499553770555,0
1157,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,3,3,3,3,3,1.0,40,10,93620,2,11,8,6,2,2,2,5.887591477019166,0
1158,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,3,4,3,2,4,2.0,35,7,32290,1,25,10,2,10,0,2,7.889064033913333,0
1159,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,1,1,3,3,3,3,3,1.0,40,17,35780,2,14,20,2,5,0,2,7.063395805443888,0
1160,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,3,3,4,3,3,1.0,35,14,79880,1,18,4,3,4,1,1,6.591452476572777,0
1161,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,4,3,2,2,3,1.0,29,1,42840,4,11,10,5,4,0,3,9.541850736278333,0
1162,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,4,1,1,3,3,1.0,29,5,75530,1,19,5,3,5,0,4,5.912928380187223,0
1163,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1,2,4,3,1,3,3,1.0,50,17,173280,4,15,20,1,3,2,0,9.345834448906666,1
1164,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,2,0,2,2,4,4,3,1.0,39,25,197010,0,11,21,3,20,9,6,7.086806113342222,0
1165,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,0,2,3,1,3,3,0.0,31,8,147320,0,12,10,3,9,1,7,6.897623828647777,0
1166,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,2,0,4,3,3,3,4,1.0,26,11,92780,0,20,5,3,4,0,0,7.199443328870833,0
1167,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,3,3,4,3,3,2.0,36,5,13590,4,12,17,2,5,0,3,7.416067603748056,0
1168,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,4,3,1,3,3,1.0,39,2,47790,4,14,9,3,7,1,7,5.731063141454444,0
1169,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,2,3,2,3,4,1.0,27,8,164220,1,20,6,3,6,0,3,8.540660419455556,0
1170,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,4,2,2,2,3,2.0,49,6,29960,2,18,17,2,9,0,8,6.0619667559125,0
1171,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,2,4,3,3,3,1.0,34,4,12610,2,14,6,6,4,1,2,5.941614234716389,0
1172,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,2,1,4,3,3,1.0,41,7,20990,8,12,8,2,6,0,5,8.037553547523332,1
1173,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,2,1,3,3,2,3,4,2.0,49,1,58100,1,21,10,2,10,1,7,6.362724230254166,0
1174,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,4,3,3,3,3,1.0,37,2,56470,6,19,7,2,0,0,0,8.41853859883972,1
1175,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,4,3,3,3,3,2.0,33,10,34200,1,14,8,3,8,3,0,9.0256135653725,0
1176,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,1,1,3,2,2,3,1.0,27,5,44000,9,17,6,3,2,2,2,6.070396028558611,0
1177,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,4,2,4,2,3,2.0,32,9,35000,0,16,8,2,7,3,6,6.838612226684444,0
1178,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,1,3,2,1,3,3,1.0,59,2,20660,4,12,12,3,1,0,0,9.3903547523425,0
1179,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,2,2,4,3,3,3,3,1.0,30,11,171690,1,17,1,2,1,0,0,6.1841309683175005,0
1180,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,2,1,4,3,3,3,3,2.0,38,18,41620,0,15,10,1,9,1,8,7.8047880410530555,0
1181,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,3,2,3,3,4,1.0,36,7,92040,6,23,17,2,7,7,7,7.612002454261389,0
1182,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,2,0,1,3,2,3,3,1.0,35,3,32940,0,11,6,2,5,0,3,7.106880856760277,0
1183,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,2,1,4,3,3,2,3,1.0,29,29,21270,0,11,10,3,9,0,8,10.121699018295278,0
1184,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,3,2,3,3,3,1.0,31,2,39750,1,15,5,3,5,4,3,5.755578982596944,0
1185,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,3,2,3,4,2,3,1.0,34,28,107930,0,11,3,1,2,1,2,6.971939982150555,0
1186,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,5,0,3,3,3,3,3,1.0,28,1,100960,5,13,6,2,4,0,3,9.851633199464445,1
1187,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,0,2,3,1,4,3,1.0,29,16,36460,1,14,10,3,10,8,8,7.3913755020077785,0
1188,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,0,1,2,2,3,3,1.0,32,22,74460,0,19,7,3,6,0,5,10.051653279785556,0
1189,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,3,1,4,2,4,4,3,0.0,22,8,108510,1,16,1,2,1,0,0,9.440529897367222,0
1190,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,2,0,1,3,4,3,3,1.0,53,11,21090,2,13,31,3,25,3,7,7.629564926371945,0
1191,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,4,3,4,3,3,1.0,38,29,37220,5,14,6,0,3,1,2,9.335107095046668,0
1192,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,3,0,1,2,3,2,3,0.0,24,1,93800,0,16,5,2,4,1,3,6.74151048639,0
1193,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,3,3,1,3,3,1.0,36,1,54860,7,12,10,2,5,0,3,5.9552342704147225,1
1194,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,4,1,1,3,2,3,3,1.0,34,24,27420,0,11,13,2,12,2,11,5.825620258812777,0
1195,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,2,1,3,3,4,3,3,1.0,21,2,137570,1,12,0,3,0,0,0,5.515640339134166,0
1196,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,2,3,1,1,3,1.0,34,15,84630,2,13,8,2,4,1,3,7.281504908522778,1
1197,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,5,0,3,2,3,3,3,1.0,53,2,31620,4,15,26,4,14,4,8,6.850217536813888,0
1198,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,0,2,3,1,3,3,2.0,32,10,165980,1,13,10,2,10,6,7,8.808867692994168,1
1199,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,2,0,3,3,2,2,4,1.0,42,10,66510,0,20,10,5,9,4,2,6.698487282463056,0
1200,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,1,3,4,3,3,1.0,44,3,23450,3,15,24,0,22,5,17,6.8729518072288895,0
1201,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,2,2,2,1,1,3,1.0,46,2,34200,3,13,22,3,2,2,1,7.397981927710834,0
1202,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,3,3,4,3,3,1.0,33,3,43730,4,14,7,3,1,0,0,6.318618920124722,0
1203,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,5,0,4,4,4,3,4,1.0,44,26,47590,2,21,9,2,4,1,3,8.258628960285556,0
1204,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,4,3,3,3,3,1.0,30,1,53010,1,16,10,3,10,1,8,5.9686613119141665,0
1205,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,1,1,4,4,4,3,3,1.0,39,1,36730,3,14,19,3,1,0,0,6.078459393128055,1
1206,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,3,1,2,2,4,2,3,1.0,24,2,47680,2,11,6,2,2,2,0,9.482291387773056,1
1207,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,1,0,4,2,3,2,3,1.0,43,9,12740,1,19,6,3,5,1,4,6.0967715305666665,0
1208,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,1,3,3,2,3,1.0,50,12,49000,1,11,3,3,3,0,2,8.70491521642111,1
1209,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,3,0,4,3,4,3,3,1.0,35,2,104660,1,13,2,1,2,2,2,6.887427487728611,0
1210,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,1,2,4,1,2,3,1.0,36,25,170070,9,12,6,2,1,0,0,8.385918116911943,0
1211,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,4,0,3,3,1,2,3,2.0,33,9,29090,2,11,10,2,5,1,3,6.267365015617778,0
1212,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,3,3,4,3,3,1.0,35,10,57650,1,14,1,2,1,0,0,5.9402253458275,0
1213,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,1,4,3,1,2,3,1.0,27,8,45990,1,15,1,3,1,0,0,7.0077744310575,0
1214,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,2,0,1,2,3,3,3,1.0,26,4,24040,1,12,1,6,1,0,1,7.507933958054167,1
1215,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,4,1,4,3,3,3,4,2.0,27,24,31720,1,20,9,1,9,1,7,6.567569165550833,0
1216,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,3,3,4,1,3,2.0,30,1,20330,1,14,12,3,12,3,7,6.269079651940833,0
1217,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,2,1,2,3,3,3,3,1.0,41,20,102090,1,13,23,2,22,15,8,5.483209504685278,1
1218,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,2,3,3,2,3,0.0,34,7,86200,0,13,10,2,9,8,7,7.3489491298525,0
1219,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,2,3,2,2,3,1.0,37,17,20640,4,16,8,3,1,0,0,5.661257251226945,0
1220,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,3,1,1,3,4,3,3,2.0,46,20,40350,4,14,14,2,9,0,8,9.131313029897223,0
1221,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,3,1,4,3,4,3,3,1.0,35,8,38380,1,16,1,2,1,0,1,6.382447568049722,0
1222,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,1,3,3,1,3,1.0,48,2,45910,9,16,23,6,1,0,0,8.66107429718861,1
1223,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,2,3,3,4,1.0,28,10,25610,1,22,2,3,2,2,2,10.125659303881944,1
1224,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,2,2,2,1,3,3,1.0,44,1,15630,5,12,9,3,4,1,3,8.971625390450555,0
1225,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,3,2,3,3,1,3,3,0.0,35,5,48980,2,15,10,2,4,2,3,9.051015171798056,0
1226,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,1,3,2,4,3,4,1.0,26,4,47890,7,20,5,2,2,0,0,9.871730254350556,0
1227,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,3,4,3,3,2.0,33,29,31800,1,14,15,2,15,8,12,8.07588799643,0
1228,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,3,0,2,2,1,3,4,2.0,35,15,65490,1,20,9,3,9,1,8,6.0314212405175,0
1229,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,3,3,1,2,3,1.0,35,3,63880,3,13,4,6,2,2,2,8.224201249441945,0
1230,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1,4,2,4,3,3,1.0,31,10,112440,3,12,10,3,7,1,7,5.875727353859722,0
1231,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,4,0,1,4,3,3,3,1.0,37,4,160320,1,13,7,2,7,0,7,6.975477465417223,0
1232,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,2,0,1,3,4,3,3,1.0,32,21,23620,1,11,9,2,9,7,8,7.457332663989167,0
1233,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,2,3,4,3,4,3,3,2.0,38,25,163280,1,17,10,2,10,9,9,5.865582329317222,0
1234,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4,3,2,2,3,3,3,1.0,50,2,83760,5,14,29,2,27,13,8,8.957001338688055,0
1235,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1,2,1,3,3,1.0,59,1,166060,7,11,28,6,21,7,9,6.527638331101945,0
1236,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,2,3,3,3,3,3,1.0,36,1,86060,1,14,17,3,17,12,8,5.8601695671575,0
1237,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,3,1,4,3,3,3,3,1.0,55,7,22720,2,17,21,2,5,0,2,7.885896921017221,0
1238,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,2,3,2,3,3,2.0,36,3,20180,1,13,6,5,6,0,3,6.577655064703055,0
1239,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,2,3,1,3,3,1.0,45,1,70830,2,12,25,5,1,0,0,6.561155734047222,0
1240,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,1,2,2,1,3,3,2.0,35,9,40840,4,13,5,3,3,1,2,5.905312360553056,0
1241,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,4,3,4,2,3,4,3,1.0,36,7,144110,0,18,2,2,1,0,0,8.678652387326943,1
1242,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,3,1,1,2,3,2,3,2.0,59,10,23080,7,19,20,4,4,1,3,6.271857429718611,0
1243,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,3,3,2,3,3,1.0,29,28,48410,0,11,6,3,5,0,4,7.419171128960278,0
1244,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,1,3,3,2,1,4,1.0,31,3,42850,1,21,1,2,1,1,0,5.81958389112,0
1245,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,2,1,2,3,2,2,3,1.0,32,3,97150,1,15,10,1,10,0,9,7.2809002677375,0
1246,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,2,0,2,3,4,3,3,1.0,36,2,43200,3,17,5,2,1,0,0,6.632009147701667,0
1247,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,0,3,3,4,3,3,1.0,31,27,21320,1,18,11,3,11,1,8,5.9241834002675,0
1248,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,2,1,3,3,1,4,3,1.0,35,2,101240,0,14,16,2,15,2,8,5.705306782686112,0
1249,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,4,4,1,1,3,1.0,45,14,54730,4,13,17,3,0,0,0,8.432185408299722,0
1250,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,3,1,4,3,3,3,1.0,37,1,52070,4,17,16,3,5,0,2,6.4912293618919445,0
1251,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,3,1,2,3,2,3,3,1.0,46,9,164370,8,15,16,0,4,0,2,9.81628737170889,0
1252,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,4,1,4,2,4,3,3,1.0,30,18,22960,1,18,10,2,10,3,0,8.641736947791111,0
1253,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,0,2,3,3,3,3,1.0,35,20,40690,1,13,6,5,6,0,4,7.363987059348333,0
1254,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1,1,3,4,3,3,1.0,55,2,74410,3,12,24,4,1,1,0,6.413309906291667,0
1255,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,2,2,3,4,4,3,0.0,38,11,24300,7,13,17,2,13,1,9,8.068269745649166,0
1256,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,3,2,3,3,1.0,34,8,58780,1,14,5,1,5,1,3,7.783695894689722,0
1257,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,4,2,4,3,3,1.0,56,2,26440,4,11,37,2,6,0,2,6.10937751004,0
1258,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,2,3,3,3,1,3,4,1.0,23,10,64390,3,22,3,2,0,0,0,5.891221552878055,0
1259,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,0,4,3,4,2,3,1.0,51,29,24510,3,17,10,2,4,0,3,6.460488621151112,0
1260,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,3,3,4,4,4,1.0,30,8,63920,1,21,11,2,11,10,8,7.434053993752778,0
1261,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,3,3,4,3,4,1.0,46,1,97140,1,22,9,0,9,4,7,6.023237394020278,1
1262,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,1,2,3,2,2,2,3,2.0,40,6,60770,1,16,22,2,22,11,11,6.839666443551944,0
1263,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,1,3,1,4,3,3,1.0,51,8,24500,0,12,11,2,10,1,0,9.560480812137223,0
1264,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,1,3,3,2,2,3,3,1.0,30,9,92500,1,12,11,0,11,2,7,7.6499665327977775,0
1265,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,3,2,1,3,3,2.0,46,12,20740,2,15,21,3,10,9,5,8.549974341811666,0
1266,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,2,3,3,2,3,1.0,32,15,101690,1,14,12,6,11,5,7,7.076050870147222,0
1267,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,3,2,4,1.0,54,25,48550,9,25,16,2,4,0,3,7.341831771530555,0
1268,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2,3,1,2,3,3,4,1.0,24,6,40870,0,20,4,1,3,0,2,7.357174252565555,0
1269,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,2,0,2,4,3,2,3,0.0,28,9,23670,1,13,5,2,5,0,4,5.822518964747777,0
1270,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,2,0,4,2,3,4,3,1.0,58,8,29720,0,14,38,2,37,1,8,6.567639446675555,0
1271,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,2,4,2,2,3,0.0,44,23,195860,4,16,17,3,3,1,2,6.570606871931944,0
1272,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,3,3,1,3,3,1.0,37,9,54840,0,17,7,4,3,0,2,10.065757474341668,1
1273,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,4,3,1,2,3,1.0,32,12,20610,1,15,1,2,1,0,0,7.480546630968056,0
1274,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,4,1,1,3,3,2,4,1.0,34,1,41980,1,22,16,2,16,2,10,7.2556816153502774,0
1275,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,3,4,4,3,4,0.0,37,24,68150,5,20,17,3,1,0,0,7.221044176706667,0
1276,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,3,3,4,3,3,0.0,59,12,47230,9,14,30,0,3,2,2,6.777565818830833,0
